GeneID	GSM4075467	GSM4075468	GSM4075469	GSM4075470	GSM4075471	GSM4075473	GSM4075474	GSM4075475	GSM4075476	GSM4075477	GSM4075478	GSM4075479	GSM4075480	GSM4075481	GSM4075482	GSM4075466	GSM4075472	GSM4075483
339524	8	36	9	83	11	8	15	5	90	60	26	19	4	21	29	19	44	6
101927844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8543	1007	405	242	1062	772	453	545	485	640	390	456	458	885	1111	790	1073	521	546
100505768	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	1	0
105378833	1	0	2	2	0	0	0	0	0	3	0	0	1	2	5	4	2	3
105378834	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	2	0	0
107985408	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105378835	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
107985518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985519	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
101927871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378839	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	3	0
101927891	2	1	1	0	2	1	2	0	0	2	0	0	0	0	0	2	4	3
105378838	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
5586	988	1210	1223	994	1261	1023	1135	1137	894	587	996	1587	1355	781	614	914	1078	974
2959	326	342	289	303	509	408	727	511	313	232	267	388	369	423	356	389	302	240
56267	381	359	422	239	409	244	535	403	174	191	178	420	534	473	287	477	167	286
494115	353	307	299	304	360	249	413	399	255	168	153	428	488	382	165	413	173	305
2635	2285	1882	925	232	204	816	201	153	1368	547	1782	1915	2124	1124	146	2814	3908	214
105378841	7	9	8	8	1	0	3	3	21	4	23	14	7	9	12	8	9	4
2633	1418	721	385	922	1020	288	1794	1926	280	290	488	1829	894	694	476	2582	604	1346
2634	1610	1011	593	1757	1038	130	1020	1491	717	680	1205	1157	858	780	850	2230	1132	1426
112268267	225	157	121	243	137	20	135	240	127	96	236	186	137	60	56	324	154	354
105378842	2	0	1	2	108	0	1	0	0	25	2	1	1	0	0	2	0	53
388646	3	1	0	2	16	0	5	3	1	3	0	1	3	0	0	3	1	9
115361	2067	533	344	354	688	87	1297	1950	422	239	310	968	790	506	236	3026	273	1315
107985076	1	4	1	2	1	0	1	5	2	0	0	5	1	0	0	9	2	3
105378843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115362	318	147	74	42	108	23	330	434	66	95	71	241	289	249	71	759	65	545
729930	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163351	2	3	0	1	3	0	4	5	0	4	0	0	0	0	1	2	0	2
400759	29	11	8	16	14	3	29	38	10	12	8	18	10	7	4	43	5	25
105378844	2	1	8	0	1	6	5	2	3	3	0	4	0	0	4	3	0	0
23507	613	384	567	145	461	580	484	621	226	218	197	525	747	367	184	432	124	491
84230	135	250	190	219	61	95	120	183	267	150	118	186	288	300	112	221	112	406
400761	1	3	0	11	3	1	1	1	10	6	4	5	1	5	3	3	0	5
107985743	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	3	1	3
101927952	2	3	5	5	1	2	0	3	1	0	0	4	0	0	1	1	3	7
107985744	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2
101927975	0	0	1	0	0	0	0	2	1	1	0	1	1	0	3	0	1	0
55144	919	726	928	440	732	1086	1214	1298	522	518	861	905	904	627	603	914	1000	538
105378847	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0
492303	34	23	28	11	32	18	48	31	27	14	59	26	39	55	40	41	29	27
284695	589	672	809	568	512	657	525	684	620	463	844	805	786	543	516	623	701	683
105378848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378849	22	17	15	1	5	1	19	14	20	5	10	19	0	0	10	10	10	12
107985088	56	159	160	8	30	14	31	40	168	33	122	68	0	0	131	30	64	72
105378850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378851	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105378852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109616984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343472	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378853	7	10	25	24	28	15	31	17	25	12	8	4	10	12	4	10	5	22
105378855	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	5
105378854	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
84146	757	723	860	599	682	668	952	1054	463	544	497	1045	786	526	437	784	501	868
164045	0	2	3	24	0	0	0	0	6	1	1	0	0	1	1	1	11	7
107985412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378856	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8317	89	95	115	38	145	184	376	318	32	97	39	178	208	254	17	130	22	108
102723436	0	2	0	6	0	1	1	1	3	1	0	1	0	0	2	0	4	1
7049	136	371	263	2075	181	104	240	241	1363	269	224	78	346	206	311	221	521	615
676	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1
253152	14	71	91	22	63	165	145	138	1	50	6	58	36	46	6	9	10	14
646817	21	12	12	7	10	14	14	21	0	11	2	8	16	11	4	14	2	10
284697	5	11	24	12	15	10	8	7	6	3	5	11	6	3	2	7	6	7
23285	62	153	193	102	94	104	40	63	83	92	66	95	37	13	37	34	86	57
388649	0	0	1	1	0	0	1	0	1	1	0	0	0	0	2	1	2	0
11146	118	82	91	64	127	125	265	173	40	84	19	119	176	123	56	146	37	109
79871	333	213	265	333	404	318	470	367	212	202	132	419	480	302	178	352	170	284
2672	107	63	25	37	206	19	116	132	125	67	88	238	214	228	106	162	118	122
7813	388	345	358	390	378	340	382	445	214	244	299	433	515	335	257	302	194	374
6125	11101	7143	9622	6808	20803	14395	26635	15897	4440	8052	2211	6775	12236	16537	9068	12131	4051	9373
388650	254	385	410	470	348	309	391	429	214	217	143	397	280	324	166	210	171	300
6083	0	9	4	0	1	7	1	6	1	1	0	4	4	2	10	2	2	9
26782	0	9	4	8	6	7	7	6	4	7	5	9	8	3	2	1	3	13
22823	265	276	372	218	277	407	430	447	240	244	216	391	324	363	237	262	244	412
50999	1275	1176	1523	623	1320	1345	2282	2122	962	652	685	1764	1659	1169	757	1648	919	1000
343099	160	119	148	86	104	231	295	340	89	149	95	214	125	77	94	160	80	114
107985521	0	3	2	0	0	1	0	0	1	0	0	1	0	0	3	0	0	1
100131564	72	224	217	99	86	82	77	74	217	94	119	134	113	93	123	61	81	241
1810	1033	934	1065	841	1265	1006	1863	1505	541	691	743	1238	1413	1334	927	1266	827	1058
54874	1685	1319	1717	405	1148	856	1123	1482	878	782	766	1650	1211	715	460	1330	737	1450
107985761	1	0	1	0	2	1	0	0	0	0	0	7	3	0	0	6	1	9
8412	406	433	384	363	504	231	335	377	693	226	773	612	298	304	508	363	990	236
100129046	128	127	137	43	126	86	86	133	86	111	70	129	57	33	40	122	74	59
102723480	4	0	0	0	1	1	2	0	0	2	1	1	0	0	0	1	0	1
723788	2	1	3	4	2	10	9	5	0	0	0	4	0	2	1	3	0	10
100126348	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0
100189133	1	0	0	5	1	0	0	0	1	1	2	1	2	0	0	3	0	0
30836	905	743	780	519	841	1041	1555	1248	360	516	299	781	1209	1084	410	1105	366	780
2730	442	420	572	137	355	588	532	482	217	207	115	622	492	521	193	448	190	685
24	2	5	1	5	28	6	13	12	11	9	2	3	33	40	5	2	2	9
105378858	1	1	2	2	0	1	1	3	4	1	1	1	2	1	0	2	0	0
9411	295	260	263	423	91	343	780	770	438	141	138	646	407	349	111	293	128	611
107985092	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0
105378859	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0
5825	1034	1073	966	970	1343	1143	1511	1365	1383	481	1524	1501	1057	865	1813	1036	1676	742
2152	1188	964	1016	227	2067	1633	490	647	1777	250	426	1545	698	1098	875	945	487	1419
113219466	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
105378861	3	2	3	0	5	3	0	3	2	7	0	1	1	0	0	4	0	7
101928079	155	112	121	19	232	108	72	57	88	106	57	87	63	73	182	100	52	221
105378860	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	4
100616321	0	2	1	0	0	2	0	0	0	1	0	1	3	0	0	0	0	0
126969	1803	634	632	88	1759	662	471	331	439	565	281	562	881	731	513	1440	447	605
1266	1809	1422	1455	1855	2441	2472	3982	2730	1199	1043	994	1394	1701	2486	920	2545	1016	2688
105378862	8	9	11	27	0	8	19	19	8	3	6	4	7	8	10	5	15	16
729970	73	39	58	146	48	67	145	110	42	30	20	15	22	43	28	66	45	80
199857	233	160	127	121	232	290	336	224	166	121	141	210	160	249	318	198	232	134
105378863	0	1	2	2	0	0	0	0	2	1	0	2	3	1	0	0	4	4
101928098	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
148534	344	462	307	1104	1181	77	397	362	590	43	1075	771	336	232	1007	315	1482	366
100527978	59	51	51	84	99	31	64	52	64	20	81	80	45	34	42	44	120	64
101928118	4	3	5	5	5	0	4	1	5	0	7	3	0	2	1	0	4	8
25950	80	84	98	80	127	74	150	89	92	60	54	84	68	74	164	73	110	119
100996630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985420	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
440594	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100996635	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
101928219	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
102723661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378866	0	0	0	35	0	0	0	0	1	0	4	0	0	0	0	0	3	0
58155	103	179	151	953	129	151	153	157	240	95	124	169	170	215	207	114	225	349
1806	123	184	84	445	66	32	112	102	215	156	87	61	122	128	78	258	156	234
100873932	4	4	2	15	4	1	4	5	7	8	1	3	5	4	1	6	3	5
105378867	1	0	0	2	0	0	0	0	0	1	0	0	0	0	5	0	1	0
100873933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
109729128	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0
400765	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729987	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
51375	775	483	582	404	816	427	711	606	465	313	458	674	217	283	696	762	555	499
163404	1	0	0	19	0	8	0	0	0	4	0	2	0	0	0	0	1	12
100129620	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
9890	22	52	29	60	4	66	24	36	28	33	10	61	87	32	5	56	8	177
107985093	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
101928270	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
54873	82	158	87	196	142	33	28	49	930	137	60	35	91	130	159	82	55	201
391059	158	169	163	38	204	238	332	343	235	95	291	267	203	129	382	160	226	57
178	474	428	432	853	536	474	727	745	471	178	342	598	612	319	354	473	343	409
23443	1759	1806	1790	867	2307	1327	1940	1531	2097	827	2331	3324	1956	864	1764	1407	2051	1087
64645	575	562	569	748	554	531	905	756	408	290	238	732	745	644	421	551	382	661
163786	246	191	261	198	232	378	479	476	104	210	106	277	354	292	181	259	122	230
54482	196	235	307	258	287	226	306	272	220	246	126	205	250	123	129	187	131	327
127495	24	34	53	37	47	40	50	43	31	38	17	34	27	14	24	30	31	51
1629	404	255	360	609	585	369	643	634	271	221	139	293	571	303	235	324	266	359
100506007	6	10	0	8	1	3	8	4	7	2	6	4	1	6	7	1	3	5
8634	640	428	531	332	639	745	875	835	463	398	339	862	727	812	612	711	443	513
693138	0	0	1	5	0	0	1	2	1	1	2	0	0	0	0	0	0	1
8556	124	220	144	245	200	84	202	201	256	103	412	152	120	71	282	108	660	167
105379827	0	0	1	4	0	1	0	2	3	0	2	0	0	0	0	1	1	1
54112	0	6	4	16	0	1	0	0	6	2	1	1	1	3	0	2	7	4
100128787	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
7412	250	294	158	306	104	121	287	348	285	221	237	352	231	547	152	392	82	628
2135	172	181	164	372	338	109	444	342	107	144	55	172	311	320	126	185	90	325
148867	446	373	424	172	685	352	606	636	218	244	259	501	617	437	298	503	229	444
51611	697	428	493	301	991	625	1345	1027	286	363	237	529	842	781	426	664	290	511
102606465	87	34	44	23	77	103	114	58	29	45	24	30	54	77	62	52	21	31
107985094	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
101928334	3	4	5	14	1	1	0	0	24	2	0	0	0	3	0	1	0	6
101928370	7	5	2	6	1	2	1	2	19	3	0	3	7	3	1	7	1	10
1901	286	463	353	627	116	145	149	218	696	242	204	183	365	604	279	337	182	838
102723784	0	0	0	1	0	0	0	0	2	1	3	0	0	0	0	0	1	1
104355286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378872	14	0	2	0	1	0	2	0	0	0	0	2	1	0	0	10	0	0
118427	7	2	0	63	0	0	0	0	2	0	5	3	0	0	4	1	19	0
94236	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985095	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105378874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1301	348	638	183	25	29	342	883	1856	23	2057	13	412	1572	2128	3	373	12	3239
101928436	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
55599	219	230	224	389	360	245	206	235	288	183	300	214	123	69	130	188	290	389
280	86	89	67	174	127	37	62	82	216	85	179	63	38	39	313	60	133	235
648740	3	6	7	9	1	2	2	8	7	2	2	5	1	0	4	3	4	1
279	4	4	3	14	11	0	2	7	18	4	7	5	2	4	16	5	8	17
276	2	1	1	6	4	1	2	3	7	3	3	2	1	2	15	1	4	8
277	0	0	0	2	1	0	0	1	3	2	2	1	0	1	5	0	2	4
105378878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	4	1	1	7	4	1	3	4	9	3	6	2	1	5	23	1	3	9
100129138	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
105378879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105378882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378889	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55170	329	185	241	203	468	209	270	323	111	134	78	275	73	147	202	323	95	406
22854	0	10	5	65	0	0	0	0	5	6	12	3	1	1	5	1	33	1
10451	1157	2694	3321	329	1466	18	1179	1108	1633	417	2058	1797	75	77	1389	805	2304	1486
102465839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100873946	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
107985124	0	3	0	0	0	0	3	3	0	4	0	1	2	0	0	1	0	2
29957	1878	1184	974	713	1333	1161	1342	1258	1202	566	1498	1540	705	603	1527	1954	1461	707
148545	39	14	14	3	27	26	10	14	32	9	10	1	1	2	24	39	10	3
653149	70	19	19	2	75	38	21	20	11	14	28	1	1	0	13	49	7	4
284611	446	644	639	409	808	584	900	750	537	332	667	650	430	440	488	525	473	780
113802	311	188	254	65	398	327	241	173	64	126	80	268	68	97	148	245	68	168
105378890	3	8	10	1	10	8	3	4	3	5	0	5	1	0	0	6	1	3
55119	875	871	970	638	908	861	1332	1485	770	912	462	1043	814	733	513	978	594	1315
163479	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
6814	561	745	847	618	942	795	755	687	451	438	665	737	426	405	685	675	665	706
105378891	5	4	5	3	1	2	2	2	0	4	0	2	0	0	0	4	0	1
254268	6	8	13	4	0	9	6	6	0	19	1	2	3	0	0	9	3	2
642864	0	2	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0
107985159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29899	1600	1494	2252	850	995	1264	1324	1609	296	1234	317	1689	651	418	276	1612	431	785
23155	646	618	819	558	607	556	607	749	311	527	220	674	447	429	228	580	310	537
22911	154	182	145	346	116	167	166	162	170	127	102	140	131	154	82	183	170	200
6884	99	130	83	92	104	112	212	143	84	58	55	179	141	158	71	110	109	105
105378892	0	0	0	2	3	0	2	0	1	2	0	1	0	0	2	0	1	2
56900	607	545	575	637	569	641	610	633	495	390	405	543	393	522	604	600	513	690
677766	14	9	30	2	16	8	20	11	22	15	2	7	4	7	48	7	7	45
127003	0	5	3	6	7	3	1	1	1	8	1	1	3	2	2	0	0	0
57535	1029	1549	1798	77	6920	899	669	1783	837	1140	444	643	2264	2042	811	488	375	2668
6301	3587	1607	2279	1594	2824	2657	3949	3333	1413	2023	1037	2737	2147	3107	2002	3535	1528	2336
1952	507	528	830	744	112	302	372	810	174	302	72	361	614	318	50	248	228	622
84722	269	93	189	20	143	340	570	439	26	292	34	200	198	363	62	457	48	106
343263	3	1	0	1	1	16	0	0	0	4	0	0	0	4	0	1	0	1
6272	2183	2361	2233	1772	1492	855	779	1185	2567	1358	3246	1877	1047	1274	2374	1570	2635	2187
5686	1545	775	1025	528	1695	1966	3316	2185	519	864	454	1302	1123	1740	1087	1808	633	783
284612	2	23	12	144	2	3	10	16	56	29	7	5	7	9	7	17	43	31
127002	156	133	108	92	138	188	136	197	128	171	82	208	100	128	33	191	89	214
284613	191	195	176	200	167	249	181	258	290	181	340	228	78	104	181	177	227	172
57463	172	78	105	352	64	168	111	171	119	55	73	153	63	71	29	125	124	65
105378893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83873	0	1	0	2	0	0	1	2	1	2	0	0	0	0	0	0	1	1
2773	1189	991	1035	1002	1207	1755	2020	1672	773	952	760	1712	1421	1823	1226	1408	1026	1049
406974	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	2	0	2
2780	3	1	3	6	6	8	18	15	4	1	2	11	6	0	1	0	7	0
271	890	947	1351	386	727	992	808	1126	453	859	179	739	879	1287	555	748	307	1198
2948	1645	515	444	739	606	1455	873	825	835	293	503	673	610	783	796	1602	679	347
2946	285	193	98	922	106	167	71	70	738	216	303	138	162	207	694	274	528	312
2944	598	141	78	250	24	92	33	31	462	278	75	35	40	80	505	546	301	205
2949	8	38	15	315	12	24	4	4	163	52	51	23	27	66	103	13	92	26
2947	68	217	176	1098	487	157	733	408	334	233	113	63	47	104	289	94	189	404
79574	3561	4486	4309	2356	5868	4090	2702	4375	5030	3185	7383	8104	1865	1527	6957	3652	5403	7408
107985167	0	0	0	1	0	0	2	1	0	1	0	0	0	1	0	0	0	0
1435	680	650	384	878	257	711	560	774	1460	698	590	767	852	1074	431	802	603	870
10768	2103	1938	2234	2813	2536	2788	2774	2968	1760	1191	1156	2623	2101	2361	1640	2323	1663	1894
85369	502	584	775	708	501	726	564	758	518	403	448	587	368	440	428	530	574	869
105378895	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
257	48	41	49	46	23	42	15	42	49	48	42	55	22	19	22	24	58	62
104355139	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
164153	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
388662	1	6	2	58	2	5	6	7	7	14	3	2	9	43	8	6	14	30
105378897	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1
100873974	4	5	3	0	3	3	0	0	3	8	2	4	0	2	1	2	5	2
3749	156	337	426	260	167	277	222	359	335	459	197	264	142	210	134	110	137	418
440600	2	4	8	5	8	18	26	18	6	6	3	13	4	7	5	11	2	3
64783	179	152	226	112	157	219	287	327	145	124	88	361	187	146	86	194	122	205
9122	253	126	110	99	275	313	59	51	45	82	31	40	103	99	30	139	43	103
10542	811	494	510	359	1056	1077	1434	796	459	448	349	829	714	1401	877	818	447	535
101410535	1	0	3	5	3	9	16	4	5	3	2	6	6	1	14	3	3	4
84432	0	3	0	3	0	0	0	1	48	4	0	0	0	0	0	0	0	0
105378899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643160	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
440602	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3744	0	0	0	0	0	7	3	4	1	1	0	0	0	2	0	1	0	0
3737	1	17	18	185	16	48	6	1	55	6	23	10	4	4	17	1	42	1
107985174	2	0	0	0	0	1	0	0	0	4	0	0	1	1	0	2	0	3
3738	29	83	29	34	47	0	14	19	100	42	75	52	18	12	67	36	45	56
105378901	0	0	1	0	0	1	3	1	0	4	0	1	2	12	0	0	0	1
963	464	438	226	288	317	96	610	660	403	706	375	360	687	998	294	1083	381	754
55791	332	386	566	151	189	570	335	337	94	339	138	561	447	218	202	323	149	300
128338	682	604	665	569	1244	927	896	665	678	615	475	679	674	876	715	846	641	694
10390	537	467	581	292	690	711	910	726	474	466	387	572	628	705	449	518	382	421
79961	948	679	678	243	1003	918	966	929	636	561	530	1115	399	392	488	1121	697	554
107985180	0	3	1	0	0	1	2	1	4	1	0	4	3	0	0	0	0	3
1117	3	21	5	11	12	3	38	13	21	27	16	5	5	21	13	2	20	7
149620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27159	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
105378903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128344	1	8	10	190	69	42	17	7	3	43	8	1	14	49	12	2	43	11
105378904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
5016	163	89	99	30	249	123	216	165	55	114	24	36	66	101	97	97	30	152
79084	1740	1119	1670	336	1745	1514	2091	2230	284	813	250	1005	987	1212	528	1758	295	1009
515	2697	1778	1924	1768	3852	3551	6816	4359	2556	1401	1658	2575	1794	2721	3456	3240	2193	1791
128346	177	221	143	322	108	140	209	236	248	357	123	166	131	252	141	376	196	282
57413	12	13	5	7	3	4	12	14	22	50	6	8	10	20	10	49	10	13
140	11	29	8	16	12	10	28	19	56	186	8	11	14	21	47	40	39	23
5906	804	753	653	2795	1159	1008	1036	892	970	659	988	730	701	878	1136	951	1539	926
100129269	4	12	4	86	3	1	2	2	7	6	9	5	8	2	10	6	26	11
107985184	1	6	4	61	9	2	6	5	6	4	4	1	1	3	6	5	9	7
55924	57	98	56	287	122	57	117	139	200	67	87	96	131	150	90	62	138	118
100506343	2	1	1	3	1	1	2	3	2	0	1	1	1	6	0	0	4	1
101928718	1	3	2	3	1	2	2	2	1	1	1	1	1	3	0	1	4	2
11218	277	207	283	219	361	323	465	407	119	154	95	343	230	302	119	300	97	289
3752	40	179	73	783	253	21	11	22	125	66	58	42	65	94	103	71	161	187
100874295	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100873995	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643355	0	1	1	6	16	3	1	0	4	4	0	3	9	3	7	6	2	5
105378906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378909	7	19	7	81	60	4	10	13	187	14	20	15	17	16	96	8	50	20
55917	1254	1163	1123	804	881	637	935	1137	826	502	1066	1318	667	529	835	1209	1372	1213
100422976	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1
7482	168	385	318	211	102	85	70	80	290	100	211	249	47	62	218	175	131	271
54879	246	294	316	240	283	254	309	261	185	168	144	260	111	121	171	282	163	234
829	2366	2256	2494	1457	3222	3419	4263	3405	1546	1708	1837	3731	2365	2633	2712	3232	2280	1985
4343	3323	2920	2591	2955	3614	3520	3472	3086	2453	2273	3655	3723	2380	3517	6128	3650	4992	2621
389	3281	2808	2088	3240	3528	3286	4263	2740	2973	2047	4132	3693	2224	4122	8062	3660	6048	1788
333926	12	30	45	17	56	123	26	15	21	53	13	17	29	57	17	13	18	49
105378910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284467	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	2	0	1
100996702	60	37	44	1	29	100	9	15	4	70	4	37	13	2	4	75	1	14
105378912	21	12	14	2	9	34	5	4	4	25	1	13	2	1	5	25	2	2
105378911	2	4	8	1	1	9	0	2	4	13	4	12	0	1	3	0	1	4
113218506	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
6566	2277	1291	1773	1903	1845	3091	2439	2694	2765	992	1493	2303	3195	2717	1529	2101	3273	451
246182	1	4	9	3	3	15	1	5	5	5	2	27	13	0	11	6	2	1
100506392	19	22	29	10	12	23	19	16	2	22	1	24	5	6	3	32	7	14
107985189	1	2	4	3	1	0	2	6	1	2	0	2	1	1	2	1	8	1
100996251	2	7	5	12	4	5	6	3	3	9	0	1	4	1	0	5	4	6
9860	322	372	417	418	289	280	299	388	433	315	362	491	274	217	341	201	379	417
643441	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0
260425	470	830	831	688	501	463	446	558	747	436	864	764	468	275	535	383	1043	435
10745	210	160	168	153	154	182	160	181	97	115	78	98	127	170	82	185	92	122
54665	446	484	569	567	533	364	765	638	427	259	442	437	411	298	449	598	509	456
100287722	107	92	131	59	139	60	195	167	55	56	59	70	59	56	73	106	57	154
26191	112	134	91	41	117	89	102	103	104	84	86	89	53	44	101	170	60	205
440603	986	1137	1011	297	1706	1229	1485	1301	1360	475	1409	994	384	286	1394	935	1070	743
10717	356	315	343	181	429	257	616	471	254	232	204	189	199	272	333	298	185	460
64858	289	175	223	117	231	371	607	601	80	148	49	207	300	312	34	255	86	173
