Gene,14_C5_N_S3,38_D8_N_S6,49_A11_N_S8,10_E3_S1,14_C5_S12,32_C12_S7,34_A3_T_S1,38_D8_S8,39_B7_2_S9,40_G4_T_S9,44_C14_S11,49_A11_S2,11_E4_N_S2,30_C12_N_S4,31_A8_N_S5,48_A3_N_S7,51_B3_N_S9,3_B5_S7,5_E8_S9,6_C8_2_S4,8_D4_S10,11_E4_S5,13_C1_S11,15_C13_2_S6,20_F6_S1,21_C6_S7,23_B7_S1,24_A14_S2,25_B26_S6,26_F10_S3,27_D8_S7,28_C5_S8,29_E6_S4,30_C12_S5,31_A8_S6,36_E5_S2,43_C10_S10,45_C6_S12,46_B13_S2,48_A3_S1,51_B3_S3,52_C11_S3,53_F6_2_S3,55_B9_S4,58_F9_S4,60_A6_S5,62_D7_S5,63_B10_S6
ENSG00000155849,98.13185832,358.5966235,58.15119335,102.6697964,213.5531429,248.6084431,297.1011552,235.1672598,288.6637181,310.4665473,279.1368512,291.8551699,145.3093997,185.9490809,187.1598366,205.5250147,332.8489562,213.8384461,101.4245133,335.6002224,300.1835826,70.33111803,243.5900678,181.1775376,300.8293525,699.0317356,555.155414,570.1037741,0,320.0711682,159.0510701,31.88220133,188.5946381,410.3606809,612.7623455,196.6854173,357.7106378,226.3168164,168.6641285,405.3232929,332.8489562,302.3744383,217.1179949,319.1377434,261.9154961,137.0783094,150.016649,439.1538834
ENSG00000155850,23.68700028,0,130.840185,91.77188504,114.2260997,17.92293427,94.20280531,97.85483294,102.2350668,176.5741945,73.33890461,74.60342826,31.70386902,42.36814501,34.47681201,90.90529498,67.75853751,151.9843501,49.7902156,100.845387,87.52505369,236.0538674,227.813509,139.8797166,104.2011652,176.2407285,132.364566,105.574773,0,101.9368572,132.2948154,494.1741207,69.45251643,88.05776182,212.0716587,107.7584999,46.71135476,79.37177449,173.6248381,205.2936159,67.75853751,131.2305062,92.594439,189.1186628,148.2638015,76.55022475,145.2542157,248.4686445
ENSG00000155858,6.767714367,87.38909311,0,65.96104237,17.87886778,21.97004846,3.293804381,0,4.295591043,11.1089725,0,27.87380836,71.3337053,14.122715,0,0,13.07620899,19.43985873,25.20245481,18.73630141,14.35957912,55.77985223,20.82505761,20.64891054,9.419314364,24.57202464,23.27289072,18.02496124,309.9692769,20.07046929,0,0,27.66807565,26.47488264,21.95565407,21.97017959,27.04341591,46.12143653,7.441064491,29.66947362,13.07620899,30.84219271,7.662988056,36.77307332,16.53115557,12.46166449,14.2872999,29.3539701
ENSG00000155868,67.67714367,3.013417004,9.691865558,30.39943692,45.19380466,22.54820763,67.19360938,14.99388569,48.96973789,23.97199329,27.68917827,19.67562943,42.27182536,32.95300167,14.77577657,55.33365782,53.49358224,79.52669482,39.34041726,18.18523373,61.54105338,47.69581568,31.5531176,76.60079717,45.91915752,28.80858062,22.78803883,45.31990254,0,32.21838492,1.486458599,0,33.3146217,32.51806237,59.87905656,54.40234946,34.41889298,52.55698581,33.48479021,58.86040734,53.49358224,27.81844833,53.00233405,55.15960997,42.87768476,17.80237785,55.95859129,60.7881428
ENSG00000155875,0,0,0,0,0.993270432,1.15631834,0.658760876,6.313215029,4.295591043,0,0,0.819817893,0,0,0,0,2.377492544,24.74163839,0,0,6.154105338,0,0,1.998281665,7.653192921,17.79353509,6.787926459,0,0,1.584510734,83.24168157,0,0.564654605,2.877704635,1.496976414,8.369592224,0,0,0,5.263938868,2.377492544,0.604748877,0,0,0,1.780237785,0,5.316073325
ENSG00000155876,47.37400057,72.32200809,87.22679002,99.80192498,127.6352505,108.1157648,69.82865289,99.4331367,129.7268495,271.2928021,80.07411014,102.0673277,76.61768347,101.2127909,39.40207086,106.7149115,112.9308958,137.846271,137.0767664,89.27296556,165.4770546,112.3681081,124.9503457,113.235961,186.6201658,122.8601232,183.2740144,157.0746622,0,132.5707314,78.78230577,0,138.9050329,220.432175,191.1139889,78.4649271,104.4859251,172.6872391,100.4543706,206.7292356,112.9308958,126.3925152,50.4480047,105.0659238,106.419314,160.2214006,103.5829243,190.2229716
ENSG00000155886,0,42.18783806,29.07559667,4.01501997,4.96635216,0,12.51645665,0,0,0.584682763,0.74835617,20.90535627,2.641989085,9.415143335,4.925258858,3.95240413,15.45370154,7.06903954,8.605716277,25.90018137,3.41894741,25.86891698,3.15531176,30.64031887,18.83862873,9.320423141,13.57585292,19.05495902,0,12.67608587,0,79.70550333,18.63360197,9.208654831,45.40828456,10.46199028,1.229246178,4.290366189,3.720532245,42.59005084,15.45370154,7.861735397,0,35.45974927,8.782176396,39.16523127,2.381216651,13.63688375
ENSG00000155890,0,48.21467206,125.9942522,0,0,0,1.317521753,0,0,0,0,1.639635786,5.28397817,9.415143335,44.32732972,0,0,1.767259885,0,0,0,0,0,0,0,12.70966792,0,7.724983388,0,3.697191712,0,0,0,0.287770463,0,0,13.52170796,0,11.16159674,0,0,0,0,6.566620235,0,3.56047557,1.190608325,2.311336228
ENSG00000155893,40.6062862,3.013417004,0,62.51959668,98.83040799,115.631834,29.64423943,103.3788961,105.6715397,50.28271764,114.4984939,111.9051424,36.98784719,82.38250418,4.925258858,90.90529498,54.68232851,58.3195762,89.13063287,73.84307028,98.4656854,118.8353374,99.07678925,53.95360496,77.12063636,83.03649707,140.1221962,121.5397386,29.80473816,105.1058787,57.22865608,212.5480089,54.7714967,91.79877785,107.2833097,84.74212127,98.33969423,189.8487038,110.3757899,180.4095412,54.68232851,96.15507139,72.15980419,65.66620235,139.9982237,108.5945049,72.62710785,154.1661264
ENSG00000155897,0,93.41592712,4.845932779,0,0,0,0,2.367455636,0,3.508096579,0,0.409908946,0,14.122715,0,0,0,1.767259885,1.22938804,0,0,0,0,0,0.588707148,7.625800752,2.90911134,0,0,0,0,0,0.564654605,0,0.997984276,0,0,0,0,0.478539897,0,0,0,7.879944282,0,14.24190228,3.571824976,0
ENSG00000155903,60.9094293,210.9391903,96.91865558,607.9887384,292.5181422,263.6405815,260.869307,217.8059185,180.4148238,322.1602025,342.7471256,355.3910566,272.1248758,371.8981617,98.50517716,146.2389528,216.3518215,477.1601689,514.4988945,294.8212134,397.9654785,695.2271438,805.8666234,488.9129141,614.0215551,348.244901,347.1539532,458.8640133,0,518.6631802,525.4631149,138.1562058,328.6289802,514.5335887,457.0767984,209.2398056,270.4341591,329.285605,504.752208,454.6129023,216.3518215,379.7822946,717.1279655,489.8698695,517.6318088,550.0934755,366.7073642,573.4425182
ENSG00000155906,517.7301491,102.4561781,809.2707741,141.0992732,78.46836413,54.34696198,401.8441345,154.6737682,96.22123937,221.0100845,150.4195901,77.88269983,261.5569194,567.2623859,512.2269212,276.6682891,178.3119408,217.3729658,100.1951252,75.49627334,140.8606333,157.6387128,213.2990749,250.451302,201.3378445,113.5397001,145.455567,165.8296434,315.9302245,97.183325,384.9927773,828.9372346,70.01717104,149.0651001,129.7379559,159.0222523,206.5133579,107.2591547,235.6337089,118.6778945,178.3119408,103.4120579,282.2533934,106.3792478,163.2451613,153.1004495,225.0249735,211.9495321
ENSG00000155918,0,3.013417004,0,0,2.48317608,6.35975087,0.658760876,0,2.577354626,0,0,2.459453679,0,9.415143335,0,0,7.132477632,15.90533896,49.17552158,0,5.470315856,23.44370601,0.631062352,0,10.00802151,0,0,0,0,0.528170245,0,0,9.599128288,0,4.98992138,17.78538348,0,0,11.16159674,9.570797942,7.132477632,1.81424663,0,0,1.549795835,55.18737133,0,0.693400868
ENSG00000155926,0,247.1001943,67.8430589,242.0483468,155.9434578,160.7282493,71.80493551,176.7700208,168.3871689,80.68622133,84.56424716,175.850938,52.8397817,91.79764752,98.50517716,55.33365782,115.3083884,74.22491517,78.06614051,215.4674663,222.9153711,93.77482404,124.9503457,157.8642515,193.0959445,477.8835138,362.1843618,209.6045493,619.9385537,152.6412007,249.7250447,132.8425056,128.74125,344.4612448,289.4154401,83.69592224,295.0190827,183.4131546,174.8650155,174.6670624,115.3083884,226.1760799,116.2219855,122.1391364,157.0459779,87.23165146,100.0110993,224.893015
ENSG00000155957,104.8995727,0,48.45932779,132.495659,60.58949636,39.31482356,113.9656316,75.75858034,52.40621073,31.57286921,157.1547956,72.96379247,118.8895088,91.79764752,34.47681201,43.47644543,78.45725395,178.4932484,100.8098192,177.4437957,97.09810644,177.0404006,215.192262,286.420372,144.2332512,108.4558329,80.97026562,169.4346357,23.84379053,103.5213679,189.5234714,0,67.75855262,94.10094155,88.82060057,87.88071835,95.88120187,41.83107034,68.20975783,79.91616282,78.45725395,65.31287868,51.72516938,90.61935924,133.2824418,81.8909381,98.820491,96.38272072
ENSG00000155959,0,0,33.92152945,71.12321091,25.32839602,31.79875435,92.88528356,1.578303757,16.32324596,16.37111737,4.490137017,19.26572048,34.34585811,84.73629002,78.80414173,31.61923304,51.1160897,10.60355931,39.34041726,31.96192594,48.54905322,37.99497181,32.8152423,8.659220549,26.49182165,39.82362615,35.87903986,41.7149103,0,35.91557663,29.72917199,0,30.49134868,20.14393244,54.88913518,43.94035918,44.2528624,21.45183094,24.8035483,55.51062807,51.1160897,51.40365452,97.06451537,17.07321261,28.41292364,8.901188924,73.81771617,53.6230005
ENSG00000155961,0,132.5903482,0,46.4595168,13.40915083,2.89079585,29.64423943,37.09013829,7.732063878,32.15755198,10.47698637,10.24772366,7.925967255,32.95300167,0,0,17.83119408,15.90533896,0.61469402,0,19.14610549,1.616807311,20.82505761,40.63172719,13.5402644,4.236555973,7.757630239,37.59491916,0,17.95778832,0,0,1.693963815,51.51091296,18.46270911,1.046199028,2.458492356,41.83107034,11.16159674,10.04933784,17.83119408,22.98045731,0,2.626648094,10.84857084,0,2.381216651,17.79728896
ENSG00000155962,0,0,0,46.4595168,37.2476412,13.87582008,34.25556557,11.83727818,20.61883701,80.10153856,0,18.85581154,10.56795634,16.47650084,9.850517716,0,29.7186568,38.87971747,6.761634217,10.47028608,30.08673721,17.78488042,13.25230939,24.64547387,5.29836433,85.57843066,74.66719105,29.35493688,0,37.50008736,0.7432293,0,25.97411184,32.80583284,75.84680498,5.23099514,87.27647863,27.88738023,45.88656436,68.90974518,29.7186568,46.5656635,13.4102291,7.879944282,44.9440792,23.1430912,36.90885809,77.19863002
ENSG00000155966,10.15157155,0,77.53492446,13.76578276,39.23418207,35.26770937,15.15150015,63.13215029,16.32324596,60.22232461,3.741780848,45.08998411,47.55580353,11.76892917,4.925258858,7.904808259,19.01994035,24.74163839,6.146940198,29.75765519,43.07873736,19.40168773,33.44630465,2.664375554,33.55630742,28.80858062,46.06092954,47.89489701,0,57.57055666,6.689063698,0,19.76291118,30.50366913,38.42239463,34.52456792,17.20944649,21.45183094,33.48479021,54.55354827,19.01994035,22.37570844,25.54329352,5.253296188,25.31333197,40.94546905,25.00277483,29.12283648
ENSG00000155970,20.3031431,9.040251012,14.53779834,10.89791135,34.26782991,16.76661593,40.84317433,38.66844205,15.46412776,16.37111737,12.72205488,14.75672207,2.641989085,61.19843168,44.32732972,55.33365782,34.47364189,44.18149712,20.89959667,14.87882759,13.67578964,16.97647677,32.8152423,47.29266608,21.19345732,16.0989127,31.03052096,37.07992026,0,40.14093859,3.716146499,0,25.97411184,16.69068688,39.4203789,38.70936404,30.73115445,12.87109857,22.32319347,56.94624776,34.47364189,15.11872192,19.79605248,19.6998607,29.44612086,8.901188924,19.04973321,60.32587556
ENSG00000155974,206.4152882,165.7379352,445.8258156,63.09317096,87.40779802,140.4926783,108.6955446,166.5110464,109.9671307,133.30767,214.0298645,116.8240497,89.82762889,174.1801517,270.8892372,71.14327433,205.6531051,176.7259885,85.44246875,70.53666415,48.54905322,282.1328758,225.2892596,129.2222143,159.539637,97.44078738,110.5462309,122.0547375,7993.630774,101.408687,243.035981,945.8386395,55.90080591,97.84195758,64.86897794,167.3918445,98.33969423,130.8561687,128.9784512,177.5383018,205.6531051,126.3925152,112.3904915,231.1450323,139.9982237,69.42927361,167.8757739,159.944467
ENSG00000155975,196.2637166,226.0062753,348.9071601,225.9882669,165.3795269,278.0945608,615.9414193,137.3124269,170.1054053,389.9834031,207.294659,152.0762191,166.4453124,696.7206068,896.3971122,608.670236,173.5569557,242.1146042,313.4939501,213.8142632,216.7612658,370.2488742,301.0167419,291.7491231,380.8935246,316.0470756,236.1228704,224.0245183,5.960947632,228.6977159,180.6047198,223.1754093,133.2584868,242.5905007,229.5363835,131.8210775,282.7266209,217.7360841,262.917612,262.2398636,173.5569557,289.0699631,436.1517368,118.1991642,268.631278,142.4190228,189.3067237,305.3275158
ENSG00000155980,0,0,19.38373112,69.97606234,44.20053423,337.0667961,55.33591361,23.67455636,44.67414685,1.169365526,0.74835617,46.7296199,0,16.47650084,0,19.76202065,19.01994035,54.78505643,25.20245481,67.7813257,23.93263187,78.41515459,46.06755169,331.0486625,46.50786467,27.96126942,66.42470892,37.07992026,0,61.79591861,0.7432293,74.39180311,51.94822367,52.66199481,45.40828456,40.80176209,8.604723245,23.59701404,24.8035483,92.35820014,19.01994035,24.79470394,75.99129822,5.253296188,42.36108615,14.24190228,33.33703311,33.51437531
ENSG00000156006,0,0,0,0,3.476446512,5.20343253,0,0,0,0,0,2.869362625,0,7.061357501,0,19.76202065,0,0,5.532246178,0,50.60042166,8.084036555,0,0,0,0,0.48485189,0,0,2.112680978,0,0,1.693963815,1.726622781,2.49496069,42.89416015,0,0,0,0.478539897,0,1.209497753,0,0,0,1.780237785,0,2.542469851
ENSG00000156009,13.53542873,0,135.6861178,0,2.979811296,2.31263668,13.17521753,0,59.2791564,3.508096579,34.4243838,2.869362625,0,35.30678751,39.40207086,27.66682891,34.47364189,0,2.458776079,0,4.102736892,0,0,0,11.77414296,22.87740225,1.93940756,2.574994463,0,17.95778832,62.43126118,0,3.952582236,4.604327415,7.48488207,19.87778153,0,0,24.8035483,1.435619691,34.47364189,6.652237644,70.24405718,0,1.033197223,0,28.57459981,13.40575012
ENSG00000156011,230.1022885,253.1270283,62.99712612,354.468906,350.6244625,635.975087,293.1485899,361.4315604,167.5280507,488.7947901,200.5594534,759.5612778,153.2353669,164.7650084,68.95362401,126.4769322,494.5184492,1040.916072,1091.081885,398.9730066,479.3364269,632.9800623,776.2066929,676.7513906,601.658705,353.3287682,418.9120329,616.4536744,154.9846384,1044.720744,1211.463759,74.39180311,516.0943091,623.3108239,574.838943,907.0545573,301.1653136,632.8290128,389.4157084,601.5246507,494.5184492,561.2069576,986.6097122,1285.744242,638.5158839,1018.296013,336.9421561,591.7020744
ENSG00000156017,104.8995727,18.08050202,38.76746223,38.42947686,36.25437077,43.94009692,50.0658266,40.24674581,46.39238327,38.58906237,39.66287699,27.87380836,171.7292905,70.61357501,44.32732972,86.95289085,72.51352259,31.81067793,59.62531992,22.59377523,109.4063171,110.7513008,21.45611997,31.97250664,65.3464934,28.80858062,34.90933608,48.92489479,0,53.87336495,30.47240129,0,45.73702302,54.38861759,87.32362415,44.9865582,43.02361622,36.4681126,128.9784512,84.22302189,72.51352259,68.33662307,28.73620521,22.3265088,56.30924866,33.82451791,20.24034153,95.45818623
ENSG00000156026,104.8995727,0,48.45932779,372.2497087,256.7604067,426.6814675,135.7047405,153.0954644,156.359514,132.1383045,157.1547956,267.670542,232.4950395,138.8733642,98.50517716,86.95289085,177.1231945,595.5665812,969.9871632,318.517124,646.8648499,439.7715886,367.2782888,369.0160142,603.4248264,280.4600054,225.4561288,259.044443,429.1882295,392.4304917,662.9605354,5.313700222,514.4003453,279.42512,338.3166696,557.6240819,227.4105429,371.1166753,279.0399184,213.4287941,177.1231945,208.0336136,471.2737654,370.3573812,467.0051448,375.6301726,364.3261476,213.5674675
ENSG00000156030,108.2834299,27.12075304,82.38085724,716.9678519,774.2543018,963.2131772,336.6268078,708.658387,700.18134,1890.864056,390.6419205,1531.829733,372.520461,477.8185243,261.0387195,237.1442478,833.3111367,858.8883041,1502.926878,1722.637595,1129.620224,1015.354991,1313.871817,999.8069265,894.2461574,893.0659991,1415.767519,1668.081413,774.9231921,1253.876161,1174.302294,658.8988275,1433.658042,1555.399355,981.5175355,700.9533488,746.1524299,986.7842234,457.6254662,901.5691662,833.3111367,875.6763734,559.3981281,1103.192199,946.925255,1780.237785,784.6108864,670.7497734
ENSG00000156042,297.7794321,48.21467206,261.6803701,81.44754797,63.56930765,31.79875435,343.8731774,136.523275,141.7545044,125.1221113,263.4213717,110.2655066,364.5944937,162.4112225,241.337684,181.81059,173.5569557,116.6391524,33.80817109,278.8402505,92.31158006,110.7513008,231.5998832,861.9254916,294.942281,93.20423141,115.3947498,160.1646556,0,80.28187717,94.39012107,223.1754093,182.3834375,156.2593617,148.200665,79.51112613,168.4067264,169.4694644,427.8612082,117.2422748,173.5569557,151.791968,163.4770785,154.9722375,144.6476112,103.2537915,91.67684105,241.0723686
ENSG00000156049,67.67714367,15.06708502,552.4363368,20.64867413,33.27455947,33.53323186,59.28847886,29.19861951,60.1382746,33.3269175,29.18589061,21.72517416,66.04972713,72.96736085,78.80414173,106.7149115,57.05982106,47.71601689,15.98204451,29.75765519,39.65978995,16.16807311,17.0386835,39.29953942,14.71767869,66.93758438,24.72744639,46.86489922,5.960947632,21.65498003,124.1192931,26.56850111,25.97411184,18.41730966,42.91332387,61.72574265,35.64813916,75.0814083,24.8035483,44.98275033,57.05982106,50.19415676,21.07321715,15.75988856,43.39428337,48.06642019,32.14642478,58.93907382
ENSG00000156050,429.7498623,515.2943077,828.6545052,131.3485105,69.03229503,48.56537028,175.2303931,133.3666675,100.5168304,243.8127123,163.141645,85.26106087,147.9513888,571.9699576,797.891935,498.0029203,183.0669259,159.0533896,76.22205845,135.5626514,124.4496857,85.69078749,116.1154728,220.4770771,133.0478154,204.2019979,111.0310828,89.09480841,578.2119203,64.43676984,130.8083568,366.6453153,85.26284538,85.75559811,116.7641603,169.4842425,226.1812967,186.6309292,183.5462574,106.2358572,183.0669259,70.75561857,163.4770785,313.8844472,96.60394036,129.9573583,145.2542157,94.53365174
ENSG00000156052,91.36414395,340.5161214,155.0698489,361.3517973,463.8572918,566.0178274,294.4661117,329.8654852,241.4122166,534.4000456,389.1452082,680.8587601,303.8287448,329.5300167,113.2809537,237.1442478,408.9287176,660.955197,715.503839,776.4543733,714.5600086,629.7464477,880.3319809,765.3418778,859.5124357,497.3716712,749.09617,572.1637696,131.1408479,688.2058287,492.0177964,21.25480089,860.5336183,941.0094155,749.9851834,505.3141305,503.9909329,527.7150412,527.0754014,745.0866198,408.9287176,637.405316,739.4783474,534.5228871,801.7610451,988.0319706,697.6964787,718.5944334
ENSG00000156076,0,0,0,0,8.939433889,4.62527336,0,0,0,0,0,0,0,0,0,0,0,5.301779655,5.532246178,0,0,20.21009139,0,0,4.709657182,0,0,0,107.2970574,0.528170245,0,0,17.50429276,0,0.997984276,0,0,0,0,0,0,0,0,0,0,7.12095114,0,1.386801737
ENSG00000156096,0,0,0,0,0,6.93791004,0,0,0,0,7.483561695,0.819817893,60.76574896,0,0,0,1.188746272,7.06903954,0,0,2.051368446,0,0,0,24.72570021,0,1.45455567,0,0,1.056340489,0,0,0,0,0,0,7.375477067,2.145183094,0,0,1.188746272,1.209497753,0,0,2.582993058,0,0,3.23587072
ENSG00000156097,104.8995727,48.21467206,43.61339501,0,3.973081728,7.51606921,5.928847886,3.156607514,2.577354626,11.1089725,11.97369871,6.558543144,50.19779262,18.83028667,49.25258858,43.47644543,8.321223904,0,4.302858138,19.83843679,6.154105338,0,0,11.98968999,15.89509299,26.26664703,1.93940756,7.209984496,154.9846384,2.112680978,7.432292997,143.469906,6.775855262,0.575540927,0.997984276,37.66316501,23.35567738,34.32292951,12.40177415,2.392699486,8.321223904,6.652237644,0,28.89312903,5.682584727,16.02214006,9.524866603,3.929271588
ENSG00000156103,0,0,24.22966389,65.38746809,51.65006247,19.07925261,28.98547856,28.40946763,10.3094185,138.5698149,41.15958932,172.9815754,15.85193451,61.19843168,44.32732972,31.61923304,24.96367171,86.59573436,46.10205148,111.8667408,61.54105338,72.756329,100.338914,146.5406554,64.75778625,116.0816337,122.1826763,107.6347685,0,73.41566399,128.5786689,5.313700222,48.56029604,120.2880537,108.7802861,91.01931544,51.62833947,109.4043378,62.00887076,157.4396262,24.96367171,34.47068597,77.26846289,11.81991642,86.27196813,53.40713355,52.38676632,73.9627593
