Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezid,uniprot,summary,chr,start,end,width,strand,ncbi_alias,ensembl_alias,gc_content,hgnc_id,omim,ccds,reactome,ucsc,mirbase_id,cell_marker
ENSG00000039068,CDH1,cadherin 1,protein_coding,1443.34456012469,-1.71306503008864,0.346732744723877,-4.94059201548112,7.78857261008821e-07,8.99076397938168e-06,999,P12830; A0A0U2ZQU7; A5D8W4; H3BVI7; J3QKP1; A0A0E3XJU3; H3BNC6; D3XNU5; B3GN61; A0A140HMB1; A0A6C0N5X1; A0A3G2JNR5,"This gene encodes a classical cadherin of the cadherin superfamily. Alternative splicing results in multiple transcript variants, at least one of which encodes a preproprotein that is proteolytically processed to generate the mature glycoprotein. This calcium-dependent cell-cell adhesion protein is comprised of five extracellular cadherin repeats, a transmembrane region and a highly conserved cytoplasmic tail. Mutations in this gene are correlated with gastric, breast, colorectal, thyroid and ovarian cancer. Loss of function of this gene is thought to contribute to cancer progression by increasing proliferation, invasion, and/or metastasis. The ectodomain of this protein mediates bacterial adhesion to mammalian cells and the cytoplasmic domain is required for internalization. This gene is present in a gene cluster with other members of the cadherin family on chromosome 16. [provided by RefSeq, Nov 2015]",16,68737292,68835537,98246,1,Arc-1; BCDS1; CD324; CDHE; ECAD; LCAM; UVO,CD324; UVO; UVOMORULIN,46.88,HGNC:1748,192090,CCDS10869; ; CCDS82005,R-HSA-1643685; R-HSA-168256; R-HSA-5663205; R-HSA-162582; R-HSA-194315; R-HSA-195258; R-HSA-9716542; R-HSA-1266738; R-HSA-109581; R-HSA-5357801; R-HSA-1280218; R-HSA-198933; R-HSA-1500931; R-HSA-9758941; R-HSA-1474244; R-HSA-216083; R-HSA-9824439; R-HSA-1474228; R-HSA-421270; R-HSA-446728; R-HSA-111465; R-HSA-75153; R-HSA-418990; R-HSA-351906; R-HSA-5626467; R-HSA-8876384; R-HSA-8876493; R-HSA-9758919; R-HSA-9823730,uc002ewg.3; uc059whz.1; uc010cfg.2; uc059wia.1; uc059wic.1; uc059wid.1; uc059wie.1; uc059wif.1; uc059wig.1; uc059wih.1; uc059wij.1,,Ovary|T|Epithelial cell; Fetal gonad|T|Oogenesis phase fetal germ cell; Blood|T|AXL+SIGLEC6+ dendritic cell; Blood|T|Cancer cell; Ovary|N|Endothelial cell; Pancreas|N|Epithelial cell; Kidney|N|Epithelial cell; Kidney|N|Epithelial cell; Prostate|N|Epithelial cell; Prostate|T|Epithelial cell; Prostate|N|Epithelial cell; Prostate|T|Epithelial cell; Prostate|N|Epithelial cell; Prostate|T|Epithelial cell; Amniotic membrane|N|Epithelial cell; Periodontal ligament|N|Stem cell; Breast|N|Epithelial cell; Breast|N|Epithelial cell; Breast|N|Epithelial cell; Undefined|T|Epithelial cell; Undefined|T|Epithelial cell; Undefined|T|Epithelial cell; Undefined|T|Epithelial cell; Undefined|T|Epithelial cell; Undefined|T|Epithelial cell; Undefined|T|Epithelial cell; Undefined|T|Epithelial cell; Undefined|N|Type I pneumocyte; Undefined|N|Embryonic stem cell; Germ|N|Embryonic stem cell; Undefined|N|Embryonic stem cell; Blood vessel|N|Endothelial cell; Skin|N|Epithelial cell; Undefined|N|Epithelial cell; Lung|N|Epithelial cell; Airway epithelium|N|Epithelial cell; Undefined|N|Epithelial cell; Germ|N|Hemangioblast; Undefined|N|Neuroepithelial cell; Undefined|N|Specialist antigen presenting cell; Bone marrow|N|Langerhans cell; Undefined|N|Mesenchymal stem cell; Undefined|N|Mesenchymal stromal cell; Ovary|T|Epithelial cell; Fetal gonad|N|Oogenesis phase fetal germ cell; Blood|N|AXL+SIGLEC6+ dendritic cell
ENSG00000039123,MTREX,Mtr4 exosome RNA helicase,protein_coding,457.928497212755,-0.0323359998887879,0.155292931994716,-0.208225831487864,0.835052639997496,0.893643534369186,23517,P42285; H0Y8U3; D6REC7; H0YAC4,"Enables ATP binding activity and RNA helicase activity. Involved in RNA catabolic process; cellular response to DNA damage stimulus; and maturation of 5.8S rRNA. Located in nucleoplasm. Part of TRAMP complex and catalytic step 2 spliceosome. Colocalizes with nuclear exosome (RNase complex). Biomarker of amyotrophic lateral sclerosis. [provided by Alliance of Genome Resources, Apr 2022]",5,55307989,55425579,117591,1,Dob1; KIAA0052; Mtr4; SKIV2L2; fSAP118,DOB1; FSAP118; KIAA0052; MTR4; SKIV2L2,36.82,HGNC:18734,618122,CCDS3967,R-HSA-6791226; R-HSA-72312; R-HSA-8868773; R-HSA-8953854; R-HSA-72163; R-HSA-72172; R-HSA-72203,uc003jpy.6; uc063dpy.1; uc063dpz.1; uc063dqa.1; uc063dqb.1; uc063dqc.1; uc063dqd.1; uc063dqe.1; uc063dqg.1,,
ENSG00000039139,DNAH5,dynein axonemal heavy chain 5,protein_coding,423.032254996964,2.38042922582168,0.436683603824837,5.45115320330763,5.00442339952313e-08,7.66436527573831e-07,1767,Q8TE73; A0A7P0Z455; O95496,"This gene encodes a dynein protein, which is part of a microtubule-associated motor protein complex consisting of heavy, light, and intermediate chains. This protein is an axonemal heavy chain dynein. It functions as a force-generating protein with ATPase activity, whereby the release of ADP is thought to produce the force-producing power stroke. Mutations in this gene cause primary ciliary dyskinesia type 3, as well as Kartagener syndrome, which are both diseases due to ciliary defects. [provided by RefSeq, Oct 2009]",5,13690328,14011818,321491,-1,CILD3; DNAHC5; HL1; KTGNR; PCD,CILD3; DNAHC5; HL1; KTGNR; PCD,39.64,HGNC:2950,603335,CCDS3882,,uc003jfd.5; uc289ccg.1; uc289fnl.1; uc063ckg.1; uc063ckh.1; uc289etk.1; uc289ggf.1; uc289amy.1; uc003jfe.1; uc289gcx.1; uc289eqj.1; uc289gbd.1; uc289dry.1; uc289eaa.1,,Lung|T|SLC16A7+ cell; Esophagus|T|Ciliated epithelial cell; Lung|N|SLC16A7+ cell; Esophagus|N|Ciliated epithelial cell
ENSG00000039319,ZFYVE16,zinc finger FYVE-type containing 16,protein_coding,463.354296501461,0.502737998322775,0.165719640063491,3.03366576303306,0.00241601940301034,0.00927339788227417,9765,Q7Z3T8; H0YAB1; H0YAA4; H0Y8R0; D6RC80,"This gene encodes an endosomal protein that belongs to the FYVE zinc finger family of proteins. The encoded protein is thought to regulate membrane trafficking in the endosome. This protein functions as a scaffold protein in the transforming growth factor-beta signaling pathway and is involved in positive and negative feedback regulation of the bone morphogenetic protein signaling pathway. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Sep 2013]",5,80408013,80483379,75367,1,PPP1R69,KIAA0305; PPP1R69,37.74,HGNC:20756,608880,CCDS4050,R-HSA-162582; R-HSA-9006936; R-HSA-201451,uc003kgq.6; uc003kgr.6; uc003kgs.7; uc063exu.1; uc063exv.2; uc063exw.1; uc063exx.1; uc063exy.1; uc063exz.1; uc063eya.1; uc063eyb.1; uc063eyc.1; uc063eyd.1,,Lung|T|SLC16A7+ cell; Fetal gonad|T|Meiotic prophase fetal germ cell; Fetal gonad|T|Mitotic arrest phase fetal germ cell; Lung|N|SLC16A7+ cell; Fetal gonad|N|Meiotic prophase fetal germ cell; Fetal gonad|N|Mitotic arrest phase fetal germ cell
ENSG00000039523,RIPOR1,RHO family interacting cell polarization regulator 1,protein_coding,591.612282166511,-0.226604474298711,0.224683849219047,-1.00854812255683,0.313191397728698,0.4533971864483,79567,Q6ZS17; H3BQI5; H3BV02; A0A0A0MTL6; H3BP86; A0A0G2JLA4; H3BU12; H3BSX9; H3BUP6; H3BMG9; H3BS40; H3BSV5,"Enables 14-3-3 protein binding activity. Involved in several processes, including establishment of Golgi localization; negative regulation of Rho guanyl-nucleotide exchange factor activity; and negative regulation of Rho protein signal transduction. Located in Golgi apparatus; cell leading edge; and membrane. [provided by Alliance of Genome Resources, Apr 2022]",16,67518418,67546788,28371,1,FAM65A,FAM65A; FLJ13725,57.05,HGNC:25836,619842,CCDS54028; CCDS10840; CCDS92176; CCDS54026; CCDS54027,,uc059vva.1; uc059vvb.1; uc010cej.4; uc002eth.5; uc059vvc.1; uc059vvd.1; uc059vve.1; uc010vjp.4; uc059vvf.1; uc059vvg.1; uc010vjq.3; uc059vvh.1; uc059vvi.1; uc059vvj.1; uc059vvl.1; uc059vvm.1; uc059vvn.1; uc059vvo.1; uc059vvp.1; uc059vvs.1; uc059vvt.1; uc059vvu.1; uc059vvv.1,,
ENSG00000039537,C6,complement C6,protein_coding,323.050076334548,-2.60028391131323,0.784475286578824,-3.31467919487092,0.000917483528961929,0.00413156944798431,729,P13671; C9JC72; C9JX36,"This gene encodes a component of the complement cascade. The encoded protein is part of the membrane attack complex that can be incorporated into the cell membrane and cause cell lysis. Mutations in this gene are associated with complement component-6 deficiency. Transcript variants encoding the same protein have been described.[provided by RefSeq, Nov 2012]",5,41142116,41261438,119323,-1,,,36.68,HGNC:1339,217050,CCDS3936,R-HSA-168249; R-HSA-168256; R-HSA-166658; R-HSA-977606; R-HSA-166665,uc003jmk.5; uc003jml.3; uc316vbm.1; uc063dgc.1; uc316vbn.1; uc063dge.1; uc063dgf.1; uc063dgh.2; uc315xsm.1; uc316vbo.1; uc063dgg.1,,
ENSG00000039560,RAI14,retinoic acid induced 14,protein_coding,377.983255959675,-0.00023657732119448,0.304856235459631,-0.000776029136611862,0.999380818395312,0.99970216673953,26064,Q9P0K7; D6RB25; D6R9G6; D6RB27; D6RDL2; D6RE17; D6R9G4; D6RBY4; D6REL2; D6RBW6; D6RF74,"Predicted to enable actin binding activity. Predicted to be involved in several processes, including apoptotic signaling pathway; regulation of NIK/NF-kappaB signaling; and spermatogenesis. Located in cytosol; fibrillar center; and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",5,34656328,34832612,176285,1,NORPEG; RAI13,DKFZP564G013; KIAA1334; NORPEG; RAI13,42.11,HGNC:14873,606586,CCDS34142; ; CCDS54837; CCDS54839; CCDS54838,,uc003jir.5; uc063cvs.1; uc063cvt.1; uc063cvu.1; uc063cvw.1; uc010iur.4; uc011coj.3; uc063cvx.1; uc063cvy.1; uc003jit.4; uc063cvz.1; uc063cwa.1; uc063cwb.1; uc063cwc.1; uc003jis.4; uc063cwd.1; uc063cwe.1; uc063cwf.1; uc063cwg.1; uc063cwh.1; uc063cwi.1; uc011cok.3; uc063cwj.1; uc063cwk.1; uc063cwl.1; uc063cwm.1; uc063cwn.1; uc063cwo.1,,Embryo|T|Oocyte; Embryo|N|Oocyte
ENSG00000039650,PNKP,polynucleotide kinase 3'-phosphatase,protein_coding,264.513154523277,0.372274325418382,0.183915216720304,2.02416272050253,0.0429534119321364,0.0980087562734253,11284,Q96T60; M0QX49; M0QYH2; A0A1S5RA93; M0R097; A0A1B0GVJ3; A0A0D9SEV0; M0QYI1; A0A0D9SFD6; A0A1B0GW61; A0A1B0GW17; M0R3C8; A0A0D9SFL2; A0A1W2PP58; M0R000; A0A1B0GU66; A0A0D9SFU1; A0A224APX3; A0A224AHB5,"This locus represents a gene involved in DNA repair. In response to ionizing radiation or oxidative damage, the protein encoded by this locus catalyzes 5' phosphorylation and 3' dephosphorylation of nucleic acids. Mutations at this locus have been associated with microcephaly, seizures, and developmental delay.[provided by RefSeq, Sep 2010]",19,49859882,49878351,18470,-1,AOA4; CMT2B2; EIEE10; MCSZ; PNK,PNK,59.53,HGNC:9154,605610,CCDS12783,R-HSA-73894; R-HSA-5649702; R-HSA-73884; R-HSA-73933,uc061bli.1; uc285prm.1; uc061blk.1; uc061bll.1; uc061blm.1; uc061bln.1; uc061blo.1; uc061blp.1; uc002pqj.5; uc061blq.1; uc061blr.1; uc061bls.1; uc061blt.1; uc061blu.1; uc285prn.1; uc061blv.1; uc061blw.1; uc061blx.1; uc061bly.1; uc285pro.1; uc285prp.1; uc061blz.1; uc061bma.1; uc061bmb.1; uc061bmc.1; uc285prq.1; uc061bmd.1; uc061bme.1; uc061bmf.1; uc285prr.1; uc285prs.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000040199,PHLPP2,PH domain and leucine rich repeat protein phosphatase 2,protein_coding,258.236111083409,0.259060296564542,0.373249340239905,0.69406766103868,0.487639777985984,0.623171742442399,23035,Q6ZVD8; H3BMS5; H3BS75; I3L187,"Predicted to enable protein serine/threonine phosphatase activity. Predicted to be involved in signal transduction. Located in several cellular components, including intercellular bridge; mitotic spindle; and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",16,71637835,71724701,86867,-1,PHLPPL; PPM3B,KIAA0931; PHLPPL; PPM3B,41.82,HGNC:29149,611066,CCDS32479; CCDS73910,R-HSA-162582; R-HSA-1257604; R-HSA-9006925; R-HSA-199418,uc059wus.1; uc059wut.1; uc002fax.5; uc059wuu.1; uc059wuv.1; uc002fay.2; uc059wuy.1,,Fetal gonad|T|Meiotic prophase fetal germ cell; Blood|T|Plasmacytoid dendritic cell; Fetal gonad|N|Meiotic prophase fetal germ cell; Blood|N|Plasmacytoid dendritic cell
ENSG00000040275,SPDL1,spindle apparatus coiled-coil protein 1,protein_coding,51.6984309900813,0.324248275405974,0.303169162504262,1.06952921176941,0.284831273224851,0.423381050697446,54908,Q96EA4; D6RCL1; D6RIB8; D6RIF7; D6RC83; D6RDK5; H0YBG5; D6REZ1; H7C5V2; D6R936,"This gene encodes a coiled-coil domain-containing protein that functions in mitotic spindle formation and chromosome segregation. The encoded protein plays a role in coordinating microtubule attachment by promoting recruitment of dynein proteins, and in mitotic checkpoint signaling. [provided by RefSeq, Jul 2016]",5,169583636,169604778,21143,1,CCDC99,CCDC99; FLJ20364; HSPINDLY,37.27,HGNC:26010,616401,CCDS4370,R-HSA-162582; R-HSA-194315; R-HSA-195258; R-HSA-9716542; R-HSA-141424; R-HSA-141444; R-HSA-1640170; R-HSA-2467813; R-HSA-2500257; R-HSA-2555396; R-HSA-5663220; R-HSA-68877; R-HSA-68882; R-HSA-68886; R-HSA-69278; R-HSA-69618; R-HSA-69620; R-HSA-9648025,uc063jmr.1; uc063jms.1; uc063jmt.1; uc063jmu.1; uc063jmv.1; uc063jmw.1; uc063jmx.1; uc003mae.6; uc063jmy.1; uc063jmz.1; uc063jna.1; uc063jnb.1; uc063jnc.1; uc063jnd.1; uc063jne.1; uc063jnf.1,,Fetal gonad|T|Meiotic prophase fetal germ cell; Fetal gonad|N|Meiotic prophase fetal germ cell
ENSG00000040341,STAU2,staufen double-stranded RNA binding protein 2,protein_coding,185.794164965975,-0.0729341886395536,0.254839246519475,-0.286196846190958,0.774727359143443,0.851168348056857,27067,Q9NUL3; Q2TBD5; E5RJN7; E5RFK1; E5RGQ5; E7EVJ4; E5RJ67; E7EPX0; E7EVI1; E5RGT3; H0YBY0,"Staufen homolog 2 is a member of the family of double-stranded RNA (dsRNA)-binding proteins involved in the transport and/or localization of mRNAs to different subcellular compartments and/or organelles. These proteins are characterized by the presence of multiple dsRNA-binding domains which are required to bind RNAs having double-stranded secondary structures. Staufen homolog 2 shares 48.5% and 59.9% similarity with drosophila and human staufen, respectively. The exact function of Staufen homolog 2 is not known, but since it contains 3 copies of conserved dsRNA binding domain, it could be involved in double-stranded RNA binding events. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Aug 2009]",8,73420369,73747708,327340,-1,39K2; 39K3,39K2,38.25,HGNC:11371,605920,CCDS55248; CCDS55247; ; CCDS55244; CCDS55245; CCDS6214; CCDS55246,,uc064nsc.1; uc003xzm.5; uc064nsd.1; uc011lfg.3; uc011lfh.3; uc064nse.1; uc003xzp.4; uc003xzo.4; uc064nsf.1; uc003xzq.4; uc010lzk.4; uc011lfi.3; uc064nsg.1; uc064nsh.1; uc064nsi.1; uc064nsj.1; uc064nsk.1; uc003xzs.5; uc064nsl.1; uc003xzr.5; uc064nsn.1; uc064nso.1; uc064nsp.1; uc064nsq.1; uc064nsr.1; uc064nss.1; uc064nsu.1; uc064nsv.1; uc064nsx.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000040487,SLC66A1,solute carrier family 66 member 1,protein_coding,60.1856320897515,-0.165067767560878,0.261984471881065,-0.630066989755848,0.528650756039727,0.658445637362236,54896,Q6ZP29; E9PL93; E9PJZ6; A2A2E6,"Enables L-arginine transmembrane transporter activity and L-lysine transmembrane transporter activity. Involved in L-arginine transmembrane transport; amino acid homeostasis; and lysine transport. Located in lysosomal membrane. Is integral component of organelle membrane. [provided by Alliance of Genome Resources, Apr 2022]",1,19312326,19329300,16975,1,LAAT-1; LAAT1; PQLC2,FLJ20320; LAAT-1; LAAT1; PQLC2,54.93,HGNC:26001,614760,CCDS195; ; CCDS30618,R-HSA-382551; R-HSA-5223345,uc001bca.5; uc001bby.4; uc057cwq.1; uc001bbz.4; uc057cwr.1; uc057cws.1,,Lung|T|SLC16A7+ cell; Blood|T|CD141+CLEC9A+ dendritic cell; Lung|N|SLC16A7+ cell; Blood|N|CD141+CLEC9A+ dendritic cell
ENSG00000040531,CTNS,"cystinosin, lysosomal cystine transporter",protein_coding,80.4264663700759,-0.329964200270573,0.197641815775405,-1.66950601509114,0.0950171393059316,0.183394836206374,1497,O60931; I3L484; A0A669KB82; I3L4A9; A0A0S2Z3K3; C9JMM9; A0A669KAZ5; Q6FGP9; A8MXW3; I3L0Z6; I3L1K8; A0A0S2Z3I9; A0A0S2Z3L5,"This gene encodes a seven-transmembrane domain protein that functions to transport cystine out of lysosomes. Its activity is driven by the H+ electrochemical gradient of the lysosomal membrane. Mutations in this gene cause cystinosis, a lysosomal storage disorder. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2009]",17,3636459,3663103,26645,1,CTNS-LSB; PQLC4; SLC66A4,CTNS-LSB; PQLC4; SLC66A4,54.27,HGNC:2518,606272,CCDS11031; CCDS32530; ; CCDS92228,R-HSA-382551; R-HSA-5223345; R-HSA-425393; R-HSA-425407,uc288mrn.1; uc002fwa.5; uc059zqg.1; uc288mgl.1; uc059zqh.2; uc059zqk.2; uc059zqi.1; uc059zqj.1; uc002fwb.5; uc059zql.1; uc059zqm.2; uc059zqn.1,,Lung|T|SLC16A7+ cell; Fetal gonad|T|Leydig cell; Blood|T|Plasmacytoid dendritic cell; Lung|N|SLC16A7+ cell; Fetal gonad|N|Leydig cell; Blood|N|Plasmacytoid dendritic cell
ENSG00000040633,PHF23,PHD finger protein 23,protein_coding,130.213340185552,0.116245054241512,0.294991535518442,0.394062338220021,0.693535015691151,0.792316087644377,79142,Q9BUL5; I3L1N0; I3L0Y2; A0A087WVQ2; I3L410; I3L0X3; I3L2W6; I3L4Q4,"Predicted to enable metal ion binding activity. Involved in negative regulation of autophagosome assembly; negative regulation of autophagosome maturation; and positive regulation of protein ubiquitination. Located in nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",17,7235029,7239722,4694,-1,hJUNE-1b,FLJ16355; MGC2941,59.52,HGNC:28428,612910,CCDS67144; ; CCDS42250; CCDS67143,,uc010vtt.3; uc010cma.4; uc002gfa.4; uc032esm.2; uc060aki.1; uc060akj.1; uc060akk.1; uc060akl.1; uc060akm.1; uc060akn.1; uc060ako.1; uc060akp.1; uc060akq.1,,Lung|T|Ionocyte cell; Lung|N|Ionocyte cell
ENSG00000040731,CDH10,cadherin 10,protein_coding,40.9313071938827,4.86097461040448,0.668218665530573,7.27452682954437,3.47636783251929e-13,1.29835693575901e-11,1008,Q9Y6N8; X5D8X5; X5DNG6; X5DQT8; D6RJG0; L8ECD4,"This gene encodes a type II classical cadherin of the cadherin superfamily. Alternative splicing of this gene results in multiple transcript variants. At least one of these variants encodes a preproprotein that is proteolytically processed to generate the mature cadherin protein. These integral membrane proteins mediate calcium-dependent cell-cell adhesion and are composed of a large N-terminal extracellular domain, a single membrane-spanning domain, and a small, highly conserved C-terminal cytoplasmic domain. The extracellular domain consists of 5 subdomains, each containing a cadherin motif, and appears to determine the specificity of the protein's homophilic cell adhesion activity. Type II (atypical) cadherins are defined based on their lack of a histidine-alanine-valine (HAV) cell adhesion recognition sequence specific to type I cadherins. This particular cadherin is predominantly expressed in brain and is putatively involved in synaptic adhesions, axon outgrowth and guidance. Mutations in this gene may be associated with lung squamous cell carcinoma and colorectal cancer in human patients. [provided by RefSeq, Nov 2015]",5,24487100,24644978,157879,-1,,,34,HGNC:1749,604555,CCDS3892,R-HSA-1500931; R-HSA-421270; R-HSA-446728; R-HSA-418990,uc003jgr.3; uc063cpg.1; uc063cph.1; uc063cpi.1,,
ENSG00000040933,INPP4A,inositol polyphosphate-4-phosphatase type I A,protein_coding,365.618384544516,0.273090656870689,0.171192219173632,1.59522820715178,0.11066121322311,0.206454205979008,3631,Q96PE3; A0A9L9PY55; B8ZZB2,"This gene encodes an Mg++ independent enzyme that hydrolyzes the 4-position phosphate from the inositol ring of phosphatidylinositol 3,4-bisphosphate, inositol 1,3,4-trisphosphate, and inositol 3,4-bisphosphate. Multiple transcript variants encoding distinct isoforms have been described. [provided by RefSeq, Aug 2008]",2,98444854,98594392,149539,1,INPP4; TVAS1,INPP4,47.33,HGNC:6074,600916,CCDS46370; ; CCDS46371; CCDS46372; CCDS46369,R-HSA-1430728; R-HSA-556833; R-HSA-1483249; R-HSA-1483255; R-HSA-1483257; R-HSA-1855183; R-HSA-1660499; R-HSA-1660516,uc010yvk.3; uc010fik.4; uc002syx.5; uc316vlk.1; uc010yvj.2; uc061mdv.1; uc061mdw.1; uc061mdx.1; uc061mdy.1; uc061mdz.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000041353,RAB27B,"RAB27B, member RAS oncogene family",protein_coding,144.21451960105,-2.15112322261076,0.549435628037053,-3.91515058878869,9.03477999471337e-05,0.000572758149801467,5874,O00194; K7ES41; K7EJ38,"Members of the Rab protein family, including RAB27B, are prenylated, membrane-bound proteins involved in vesicular fusion and trafficking (Chen et al., 1997 [PubMed 9066979]).[supplied by OMIM, Nov 2010]",18,54717860,54895516,177657,1,C25KG,,37.74,HGNC:9767,603869,CCDS11958,R-HSA-392499; R-HSA-597592; R-HSA-109582; R-HSA-199991; R-HSA-5653656; R-HSA-8876198; R-HSA-9007101; R-HSA-114608; R-HSA-76002; R-HSA-76005; R-HSA-8873719,uc060pht.1; uc002lfr.5; uc060phu.1; uc060phw.1,,Fetal kidney|N|Megakaryocyte
ENSG00000041357,PSMA4,proteasome 20S subunit alpha 4,protein_coding,185.31863951459,0.0522408782852613,0.28170979432838,0.1854421796367,0.852882227532284,0.906389361489458,5685,P25789; H0YN18; H0YMI6; H0YMV3; H0YKS0; H0YLC2; H0YMA1; H0YL69; H0YMZ1; H0YLS6; H0YKT8,"This gene encodes a core alpha subunit of the 20S proteosome, which is a highly ordered ring-shaped structure composed of four rings of 28 non-identical subunits. Proteasomes cleave peptides in an ATP- and ubiquitin-dependent manner. [provided by RefSeq, Aug 2016]",15,78540405,78552417,12013,1,HC9; HsT17706; PSC9,HC9; HST17706,42.32,HGNC:9533,176846,CCDS86479; CCDS10303; ; CCDS45319; CCDS86478,R-HSA-1643685; R-HSA-392499; R-HSA-597592; R-HSA-168249; R-HSA-168256; R-HSA-5663205; R-HSA-1430728; R-HSA-2262752; R-HSA-8953897; R-HSA-9711123; R-HSA-9755511; R-HSA-9759194; R-HSA-212436; R-HSA-73857; R-HSA-74160; R-HSA-382551; R-HSA-8953854; R-HSA-162582; R-HSA-382556; R-HSA-5619084; R-HSA-5619115; R-HSA-5678895; R-HSA-5688426; R-HSA-5689880; R-HSA-1266738; R-HSA-9675108; R-HSA-109581; R-HSA-1257604; R-HSA-5357801; R-HSA-5663202; R-HSA-9006925; R-HSA-1280218; R-HSA-195721; R-HSA-201681; R-HSA-4641258; R-HSA-1640170; R-HSA-2467813; R-HSA-2555396; R-HSA-68882; R-HSA-68886; R-HSA-69278; R-HSA-69620; R-HSA-8951664; R-HSA-983168; R-HSA-983169; R-HSA-157118; R-HSA-422475; R-HSA-9824446; R-HSA-6807070; R-HSA-71291; R-HSA-174084; R-HSA-174143; R-HSA-174154; R-HSA-174178; R-HSA-174184; R-HSA-176408; R-HSA-176409; R-HSA-176814; R-HSA-179419; R-HSA-453276; R-HSA-68867; R-HSA-69002; R-HSA-69017; R-HSA-69052; R-HSA-69239; R-HSA-69242; R-HSA-69306; R-HSA-3858494; R-HSA-4086400; R-HSA-4608870; R-HSA-162906; R-HSA-162909; R-HSA-453274; R-HSA-5358351; R-HSA-5610787; R-HSA-69275; R-HSA-1234174; R-HSA-5621481; R-HSA-8878159; R-HSA-8878171; R-HSA-9013694; R-HSA-9758941; R-HSA-9793380; R-HSA-5673001; R-HSA-5683057; R-HSA-5684996; R-HSA-1280215; R-HSA-449147; R-HSA-5607761; R-HSA-5607764; R-HSA-5668541; R-HSA-5676590; R-HSA-8878166; R-HSA-8939902; R-HSA-453279; R-HSA-69206; R-HSA-69481; R-HSA-983705; R-HSA-1168372; R-HSA-1169091; R-HSA-1234176; R-HSA-1236974; R-HSA-1236975; R-HSA-1236978; R-HSA-169911; R-HSA-174113; R-HSA-180534; R-HSA-180585; R-HSA-187577; R-HSA-195253; R-HSA-202403; R-HSA-202424; R-HSA-211733; R-HSA-2454202; R-HSA-2871837; R-HSA-349425; R-HSA-350562; R-HSA-351202; R-HSA-376176; R-HSA-446652; R-HSA-450408; R-HSA-450531; R-HSA-4641257; R-HSA-5358346; R-HSA-5362768; R-HSA-5387390; R-HSA-5610780; R-HSA-5610783; R-HSA-5610785; R-HSA-5632684; R-HSA-5658442; R-HSA-5687128; R-HSA-5689603; R-HSA-68949; R-HSA-69202; R-HSA-69541; R-HSA-69563; R-HSA-69580; R-HSA-69601; R-HSA-69610; R-HSA-69613; R-HSA-69615; R-HSA-69656; R-HSA-75815; R-HSA-8852276; R-HSA-8854050; R-HSA-8939236; R-HSA-8941858; R-HSA-8948751; R-HSA-9010553; R-HSA-9020702; R-HSA-9604323; R-HSA-9762114; R-HSA-9824272,uc059mee.1; uc002bdu.6; uc010blf.4; uc059mef.1; uc059meg.1; uc002bdv.5; uc059meh.1; uc059mei.1; uc059mej.1; uc059mek.1; uc059mel.1; uc059mem.1; uc059men.1; uc059meo.1; uc059mep.1; uc059meq.1; uc059mer.1; uc059mes.1; uc059met.1; uc059meu.1; uc059mev.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|T|Monocyte; Fetal kidney|N|Natural killer T (NKT) cell; Fetal kidney|N|Monocyte
